company_id,employee_count,follower_count,time_recorded
421128,4,14495,1712384024
421658,51,6801,1713535567
422158,169,2199,1713414703
422193,927,14536,1713538760
422486,98,8823,1713468851
422503,2297,47553,1713463809
422579,618,5083,1713466792
422897,120,4632,1713285618
422976,2923,44633,1712858727
423389,28,2070,1713562404
424124,105,99522,1713456059
424177,53,2219,1713477734
424803,879,15130,1713290642
424844,968,15618,1712856099
424881,20,342,1712431823
424932,197,28614,1712670383
424952,799,22725,1713460783
425066,434,12460,1713554555
425272,277,2141,1712863177
425337,804,33952,1713239064
425698,228,58244,1713208177
426101,166,8277,1713538564
426121,102,24908,1713211913
426144,254,4992,1712885389
426253,2537,127442,1713568259
426388,1397,70611,1713238102
426394,34,1929,1713470053
426567,1561,46680,1712856787
427185,3255,42447,1713564698
427273,3364,119420,1713464340
427378,312,11425,1712856366
427392,1779,21232,1713396124
427415,5740,164727,1713556207
427532,176,2881,1712367535
427556,83,1953,1713541112
427596,160,5109,1712858625
427685,1647,158781,1712866249
427831,74,13944,1712670383
428055,408,6638,1713555678
428258,1190,32441,1713397032
428531,115,1450,1712439169
428632,186,5824,1712864399
428834,105,7328,1713450301
428857,59,396,1713532014
428925,3068,37079,1713556073
429411,506,4823,1713460584
430082,5409,18415,1713396838
431617,2370,14716,1713499592
431631,97,15675,1713478027
432048,575,10483,1713540353
432173,62,432,1713287098
432241,102,186420,1713453186
432363,781,5908,1713467930
432552,1469,46523,1713238268
432701,426,3810,1713471531
433407,14,6617,1713553828
433995,1702,21282,1713415500
434092,523,25142,1713481344
434598,1223,116539,1713567045
434828,796,5985,1713479601
434982,56,2280,1713213460
435208,528,54705,1712866396
435210,1751,1476389,1713415368
436009,77,11450,1713237628
436163,418,8798,1713554159
436898,528,16347,1713406447
436931,6236,170640,1713461118
436939,1752,56023,1713539971
437013,424,4903,1713551041
437112,52,611,1712381054
437225,1305,53489,1713492355
437341,59,670,1713465396
437393,18,1810,1713393609
437405,43,651,1713478027
437449,173,3578,1713460118
437636,2210,26548,1713477437
437851,217,1692,1712672919
438121,597,20497,1713564698
438123,333,2287,1713464274
438278,566,9580,1713461783
438321,39,160,1712855983
438586,445,15343,1713497204
439201,101,5153,1713462381
439482,131,4744,1713475293
439512,8,3092,1713212364
439723,857,5217,1713487122
439767,143,3583,1713482185
439909,668,409061,1712898903
440288,20,2702,1713450497
440542,59,34604,1713388186
441164,1156,183050,1713238399
441353,253,89916,1712673817
441910,71,1034,1713556866
441929,100,983,1712861847
442348,1455,29694,1713463744
442484,402,4673,1712889589
442495,672,20019,1713474087
443119,205,838,1712902685
443738,753,26458,1713284202
444038,67,8820,1713393867
444171,134,2151,1713463809
444427,17,162,1713466792
444574,88,2229,1713240130
444782,1377,5978,1712348413
444926,1042,12152,1713461982
444991,411,6035,1713473926
445168,1224,80183,1713412996
445193,1196,22856,1713565294
445579,65,833,1713521878
445686,31,17355,1713461250
445700,330,3935,1713486130
445702,76,2875,1712859291
445759,73,23337,1712641110
446025,513,20597,1713479281
446030,42,1236,1713456316
446357,717,3241,1713239528
446414,203,3818,1713465106
446435,1010,14988,1712855899
446503,1405,24075,1713409018
447297,321,5489,1713390906
447337,629,6660,1713280620
447373,45,2508,1713214750
447716,425,13948,1713463809
447979,4782,78076,1713460783
447992,18,474,1713495846
448970,285,2588,1712656535
449325,306,64467,1712365823
449360,178,16509,1713570046
449549,114,42483,1713461584
449579,558,5292,1712857265
449672,42,1207,1713451213
449826,170,454,1713390323
449845,18,824,1713416062
449914,424,19479,1712863930
449986,43,4114,1713471531
450013,178,9776,1713475596
450185,621,3400,1713562533
450215,52,158,1712387152
450279,159,4888,1713480090
450312,13,378,1712349155
450323,51,150090,1712864360
451202,7684,235845,1713551971
451220,478,14995,1712863678
451285,58,1645,1713473763
451305,34,568,1712671050
451455,1066,13637,1713285360
451961,212,195565,1713238068
451962,1426,13365,1713536322
452139,1167,16443,1713396189
452426,1768,25462,1713562927
452467,514,2761,1712863555
452947,1992,137905,1713562004
453599,992,5112,1713517230
453634,152,1765,1713455608
453726,290,1902,1712382985
454452,34,1754,1713398942
454464,2089,37713,1712638383
454615,56,246,1713214042
454896,145,1383,1713213526
455186,274,2489,1712861720
455283,67,10972,1713395157
455711,25,27903,1713449001
455737,1714,56722,1713477151
455844,3744,44811,1713510777
455861,33,9003,1712865637
455932,766,46686,1713464957
456015,63,29431,1712860573
456068,23,490,1713208563
456189,93,65842,1713396838
456230,52,12339,1713472963
456272,155,8633,1713459652
456691,230,9464,1712862460
456775,470,21762,1713463809
456859,7849,158460,1713556743
456872,5,20298,1713469969
456929,221,27643,1713239528
457885,917,36282,1713473436
457886,976,35886,1712369393
457913,124,1218,1713456509
458207,57,1539,1713238765
458327,27246,210293,1713533774
458345,1867,21647,1713475670
458381,2111,21027,1713461716
458390,337,13514,1713479281
458553,91,5088,1713540353
458639,253,4819,1712351756
458871,1426,37428,1713402919
459293,1557,133422,1713502918
459788,28,616,1712865241
460139,2359,33713,1713395996
460421,23,27896,1712856403
460544,152,2376,1712648139
461310,245,28526,1713460384
461340,50,63421,1712649455
461358,53,5039,1712369912
461365,2122,26446,1713460651
461404,146,1385,1713553894
461466,281,7464,1713564822
461498,626,15213,1713566922
461567,891,3278,1713532214
462164,52,17831,1713462381
462318,64277,114990,1713457794
462369,1552,19624,1713469452
462487,56,3222,1713459518
462558,1108,5508,1713209596
463082,245,2242,1712370732
463913,22,729,1712673469
464541,559,19177,1713473227
464988,2146,179475,1713460917
466300,661,4747,1713539971
466667,664,7696,1713469090
466739,2243,7808,1713474187
466785,711,7901,1712640595
466903,355,6060,1713458643
467038,215,21774,1713458845
467195,38,14766,1713466255
467718,121,1391,1713239595
468160,45733,771951,1713463678
468525,93,4911,1713535251
468782,8465,150414,1713458777
468875,161,3339,1713466380
468898,52,23394,1712346546
469180,131,2247,1713514642
469324,64,636,1713207790
469351,204,1525,1713539220
469391,183,19154,1712865678
469487,1379,58549,1713452970
469504,301,3681,1713513604
469551,238,13020,1713493312
469597,361,7738,1713563843
469607,157,4516,1713465665
469720,61,1124,1713482027
469726,72,1779,1713468581
469801,695,34713,1713464140
470375,76,1166,1712858038
470652,101,12041,1712866614
470963,3,3679,1713455737
471011,46,1355,1713554621
471086,402,7164,1712866614
471174,4979,18896,1713551304
471220,51,2673,1713404203
471475,36,4842,1713550716
471812,135,924,1712862460
472056,132,2699,1713277958
472706,433,2905,1713415797
472833,958,7347,1712436954
473051,73,446,1713463809
473988,40,1280,1713556680
474384,688,3143,1713555017
474443,321,8853,1712389302
474794,68,910,1712379794
474854,184,2908,1712861331
475006,301,17704,1713492355
475262,80,6856,1713471125
475270,839,39051,1712860787
476312,1107,41838,1712648510
476373,73,825,1712673196
476416,3509,43684,1713397161
477154,502,18645,1713461584
477190,520,6070,1713286711
477630,77,1397,1713540995
477843,97,21450,1713463203
478140,1057,131807,1713457858
478163,478,8704,1713539803
478270,601,2480,1712645250
479080,70797,1855958,1713564605
479154,489,11425,1713279645
479294,1326,28518,1713238631
479415,274,4323,1713538677
479569,220,23368,1713414669
479654,78,9559,1713476861
479662,77,3976,1713470835
479833,33,24076,1713557291
479939,25,19083,1713461518
480382,606,86065,1713553762
480753,40,1913,1713540588
481500,107,766,1713556743
481697,44,345,1713556680
481729,82,12937,1713280815
482196,508,8495,1713474608
482238,185,17002,1712881913
482272,360,21801,1712346992
482819,1297,44842,1712856328
482962,1451,154554,1712902172
483347,424,45116,1712892998
483483,469,20867,1713475820
483784,78,4014,1713530016
483961,8186,138000,1713464274
483997,71,5572,1713450432
484002,51,3854,1712883898
484003,11,489,1713479739
484337,347,6371,1713395286
484413,1514,59717,1712640595
484604,2096,23765,1712671718
484735,31896,1359585,1712884824
484903,266,4859,1713472963
484969,4535,181256,1713209080
484982,3,525,1713476047
485407,3385,24291,1713458777
485531,1072,33598,1713465031
485573,236,8818,1713480904
485892,66,39266,1713474363
486621,95,3954,1713464740
487245,1038,29071,1713288190
487551,1032,15746,1713553300
487582,410,3633,1713463343
487820,65,32606,1713389419
487830,491,39770,1713564605
487950,98,2957,1713208759
488066,1271,22554,1712347215
488228,33,241,1713472522
488281,647,350731,1713207983
488412,46,3327,1712648139
488559,99,14036,1713554357
488799,7,4651,1712863993
489607,85,4698,1713525022
490154,2056,12733,1713553101
490218,92,5342,1713240395
490220,33,2444,1713483491
490432,2054,471285,1713552304
490592,52,870,1713470209
490656,275,8800,1712859329
490878,32,2535,1713564605
491089,2782,150429,1713459518
491462,451,22107,1713518002
492307,5311,144189,1713472671
492428,19,93,1713239927
492841,127,16130,1713452575
492877,462,27786,1713552968
493106,54,4518,1713556928
493130,208,4425,1712860024
493453,883,20697,1713397804
493527,157,131482,1713466255
493599,38,31026,1713531802
493857,130,2349,1713211591
494051,2212,40325,1713562795
494870,37,3110,1713529640
495288,11,1177,1713472368
495689,248,11906,1712857039
495856,1455,27776,1713562725
496792,94,7051,1713453915
496899,442,20412,1713451670
496934,470,3720,1713400650
497017,86726,3004190,1713567368
497248,25,12876,1713554687
497494,445,3588,1712672245
497515,2563,12121,1712856328
497649,239,8781,1713405420
497718,209,4741,1713475744
497729,643,43939,1713459316
498361,61,670,1713464340
498704,295,11475,1712641330
499768,274,7688,1713459518
500589,1656,156246,1713414282
501073,834,1921,1712859624
501103,988,18238,1713466792
501361,50,2551,1713551971
502882,3521,440423,1713554489
502982,915,18867,1712870146
503712,425,10398,1713474608
503757,4467,76311,1713496234
503768,178,60080,1713469521
503931,35,5459,1713450301
504215,3479,44110,1713484724
505472,576,34084,1712635156
505524,51,27136,1713532611
505733,604,7106,1713481726
505749,607,15107,1713459719
505805,87,2738,1713463203
506020,353,6064,1713397289
506086,4,2127,1713536108
506275,29,31721,1712861720
506460,189,5451,1713290513
506788,342,25438,1713466255
507893,59,413564,1712672170
507963,375,21220,1713553828
508154,4714,32000,1713564294
508556,39,1579,1713470341
508668,387,4302,1713556928
508935,15,203,1713289347
508963,4859,86998,1713568415
508985,37,6626,1713279710
510293,81,12225,1713240362
510681,911,14235,1713394320
510683,192,4340,1713565751
510807,2,7342,1713238333
510883,602,37421,1713451605
511214,283,1990,1713464605
511438,580,20476,1713463409
511521,61,7739,1713454202
511617,63,1083,1712347513
511863,700,8954,1713480315
512239,107,2243,1713475141
512582,100,2058,1713462313
513110,239,11576,1713462449
513153,388,21942,1712673747
514223,452,14373,1713412418
514374,217,33196,1713214814
514701,433,8944,1713533774
514781,83,2168,1712646870
514815,233,3614,1713494031
515240,419,18841,1713449067
516830,1184,8910,1713563225
516902,106,3702,1713533255
517387,260,2496,1713459451
517595,22,35194,1713464671
517940,73,40823,1713277377
518086,18,4160,1712672781
518180,69,19430,1713401860
518206,8,18281,1712347513
519574,200,27614,1713532426
519594,443,7662,1712646502
520121,37,4766,1713466540
520215,6469,42153,1713566796
520304,216,4381,1712859983
520885,9,1447,1713539294
521084,116,4227,1713536428
521122,592,227056,1713238068
521134,2182,229080,1713562598
521160,424,12606,1712639269
521479,215,38989,1712863000
521777,61273,1070471,1713567835
521789,2240,47055,1713460851
521948,2176,21801,1713459384
522876,325,6873,1713465665
522929,458,15354,1713214556
522987,123,3623,1713570656
523103,238,1927,1713554026
523480,218,63690,1713485944
524282,1722,37419,1713464957
525011,77,178,1713279321
525424,717,52410,1713550029
525605,104,3734,1713463203
526102,22,1035,1713451735
527521,1389,58356,1713566189
528063,37,148,1713488059
528064,232,13128,1712365229
528117,727,12305,1713213203
528122,864,8724,1713390259
528191,444,5973,1713463478
528199,836,2372,1713208048
528401,345,48466,1713463478
528422,207,1973,1712673712
528722,851,3820,1713476343
528830,58,888,1712857356
529068,409,13414,1713555611
529191,445,35351,1713466380
529229,42,1760,1713289347
529548,207,151845,1713483700
529600,316,9302,1712883453
530662,32,3445,1713451606
530677,63,144427,1713532826
530735,26,13404,1713513827
531094,56,2001,1712856671
531535,24,12000,1712371697
531590,7,1580,1713464406
531631,2959,15078,1713237934
531693,2735,33248,1713563750
531785,315,12996,1713463545
531869,70,1294,1713554753
531902,92,16085,1713237832
532049,218,2253,1713239230
532050,1031,49977,1713475596
533247,96,701,1712390415
533345,1210,8771,1713483893
533371,2126,16023,1713465475
533498,340,6469,1713237867
533534,1691,171433,1713480680
533600,495,48083,1713565194
533732,157,2463,1713468780
534006,1366,29171,1712858727
534029,59,1665,1713470209
534162,30,366,1712856480
534276,1635,11558,1713466155
534521,307,18794,1713465665
534757,447,29164,1712671050
535088,210,2610,1712882047
535978,1067,19845,1713459585
536060,93,1094,1712861059
536160,481,8145,1713477365
537187,122,3842,1713551370
537246,120,85885,1713211720
537311,900,20227,1713211656
538090,472,6235,1713415599
538138,386,2138,1713487754
538501,120,1773,1713396902
538735,66,8118,1713405356
539067,405,2556,1713416926
539074,10,5737,1712865065
539853,2054,51217,1713465031
540016,591,3809,1713238202
540477,525,2555,1713508329
540777,643,47047,1712673091
540808,1886,50572,1713279126
541168,101,5227,1712861331
542075,1053,2572,1713551569
542088,64,129885,1713514846
542417,21,11674,1713538760
542651,25,502,1713460384
542719,12,70,1712866457
542742,1327,7608,1713280166
542961,343,10200,1713388639
543022,142,14568,1713473574
543265,233,1255,1712650266
543343,151,874,1713461982
544159,33,5202,1712673469
544277,312,9299,1713279515
545026,34,9819,1713474087
545086,761,6944,1713393222
545477,5,1489,1713532826
545538,204,8230,1713473763
545613,21,9106,1713533255
545751,147,113458,1712632653
545791,65,44333,1713286004
545865,59,18906,1713279060
546140,206,2303,1713460252
547009,826,25252,1713488059
547179,122,2989,1713470660
547225,178,5829,1713462381
547998,116,2911,1713239595
548016,149,9575,1712857225
548048,9542,3505,1713472595
548161,420,3995,1713237426
548226,574,15326,1712673712
548383,70,2454,1712859983
548385,49,30434,1713471277
548448,209,3315,1712673366
548542,63,7218,1713475972
548688,141,3676,1713238698
549532,1302,41449,1713564839
550162,86,1668,1713567368
550412,23,452,1713554357
550530,1029,11259,1713452970
550969,317,2078,1713479601
550974,1441,47762,1713473534
551178,83,746,1712672679
551263,87,1864,1713540237
552278,615,57281,1713566657
552466,1114,11027,1713390065
552958,76,1061,1712350940
553631,152,2458,1713465251
553718,1212,12703,1713551041
553954,402,6104,1713566709
554463,262,5558,1713538275
555058,730,6791,1712659989
555777,29,3296,1712369616
556031,3297,43753,1713477151
556096,385,3175,1713519914
556266,24,1013,1713537967
556402,2970,28495,1713460783
556799,8,1201,1713465987
557059,177,25059,1713472143
557215,1252,22844,1713477437
557279,814,23114,1713519187
558275,319,10145,1713469569
558939,285,14115,1713477882
558956,77,23036,1713464007
559340,900,8761,1713463744
559661,501,10958,1713392256
560529,553,696,1712858038
560766,1216,5936,1713238832
563417,293,1680,1713465251
563797,109,3648,1713534485
564112,280,1618,1713469969
564194,201,13861,1713409597
564586,70,4976,1712389599
564709,1840,155610,1713480755
565826,35,486,1712863596
567465,234,10214,1713473170
567565,485,8640,1713485944
567569,17,1535,1713238499
568502,6,364,1713452381
568624,74,3180,1713397225
570101,188,21809,1713450693
570420,515,102978,1713460717
570550,32690,1180042,1713552103
570739,79,47004,1713532826
571160,77,17661,1712673712
571214,11,117,1712670457
572144,125,3304,1713294101
572533,253,3960,1713238998
572769,77,1666,1712856944
572850,178,2143,1712859109
573095,753,28840,1713453987
573158,383,7316,1713215072
573197,654,14586,1713460384
573243,1080,31285,1713481198
573263,176,3063,1712670309
573810,27,245,1713480315
573871,18,1923,1713407989
574859,13,108,1713484111
574885,112,4830,1713470971
575501,27,2186,1713463478
575641,84,2793,1713525378
575810,106,3187,1712895823
575811,49,149997,1713452253
575869,45,388,1713482147
575969,6,228,1712672989
576101,86,1273,1713537128
577499,95,4071,1713460051
578065,647,7244,1713552901
578151,54,2144,1712863678
579009,344,8241,1713555083
579052,1737,55711,1713415332
579539,184,5711,1712351833
580089,1036,17119,1713480014
580619,4739,316495,1713460851
580624,514,13702,1713388575
581027,5763,129720,1713458376
581589,83,6614,1712364562
581824,4043,54854,1713501683
581910,673,13983,1713565055
582024,1076,34257,1712374451
582316,4,507,1713475972
582324,343,28198,1713556866
583166,848,344221,1713562272
584081,124,3221,1712350866
584401,244,1044,1712882047
584471,516,7537,1713414835
584561,1633,19601,1713561745
584683,475,17032,1713524226
584773,1718,55218,1713417358
585138,1682,21194,1713280491
585184,90,7594,1713465031
585331,790,43709,1713567562
585393,472,37699,1713294295
585873,1037,73398,1713537056
585887,3434,99495,1713561810
586336,375,57443,1713556928
586414,26413,988870,1712673160
586520,6,9140,1713556866
586645,175,83222,1713209210
586648,1396,26147,1713402706
586673,557,1988,1712870225
586817,17,679,1713239296
586818,232,2468,1712865241
587343,203,19894,1713459181
587493,1422,46911,1713567488
587525,113,4703,1713398449
588372,17,542,1713461518
589247,648,5120,1713565370
589376,36,13873,1713550846
589571,529,11959,1713238300
589718,63,536,1712673230
589859,83,1724,1713481952
590130,459,27579,1713463809
590131,170,2003,1713469969
590578,238,3141,1713286262
591561,34,318,1713453700
591781,1964,32935,1713537667
592250,220,5849,1713566287
592623,258,4218,1713496364
593073,17,4440,1713473227
594012,397,7978,1713278996
594302,186,10781,1713414901
594333,119,6515,1713237591
594464,7189,18335,1713288961
594849,150,5728,1713562339
594915,398,17047,1712671943
595615,52,937,1713464007
595749,162,8940,1713515991
596009,918,26119,1713404627
596464,2400,94828,1713567192
596689,220,29672,1713412546
596893,656,48921,1713571879
597433,884,9610,1713464207
597953,461,8263,1713239894
598372,24,15774,1712366194
598783,106,3015,1713562068
599659,6,5126,1713556073
599993,1368,74632,1713458845
600339,1383,22656,1713525575
600930,103,606,1713473884
601509,251,2894,1713239927
601906,52,1174,1713570046
601919,7872,264144,1713567562
602059,181,1676,1712461113
602066,96,7664,1713461982
602195,267,6679,1713550976
602239,4134,29074,1713488059
603134,1760,13862,1713460252
603251,28,3261,1713473763
603280,206,886,1713524645
603421,20930,288061,1713464406
603630,1350,26024,1713567706
604355,138,4350,1712351163
604525,212,21225,1712366492
604796,85,1685,1713458509
604967,579,11643,1713556680
605130,134,1730,1712363884
605498,6316,278567,1713562533
605815,116,3798,1712894926
606276,47,1080,1713390000
606295,163,2218,1712870106
606356,151,13210,1713238268
606375,649,19642,1713453258
606385,520,6279,1713461650
606478,117,843,1713211270
606495,711,23334,1712368059
606862,32,434,1713524645
607957,38878,1563839,1713563800
608239,630,12535,1713537128
608249,36,76,1713289671
608564,126,7905,1712659463
608647,133,4711,1713467090
608678,2690,62405,1713562927
608693,28,13441,1713449781
609107,195,9129,1713287226
609119,1785,245799,1713476787
609198,24,1043,1712864237
609279,2715,15190,1713565370
609966,131,1405,1712438737
610108,249,7860,1712889654
610475,148,1378,1712888424
610608,20,20521,1713482485
610863,570,4377,1713470835
611131,4786,47372,1713470835
611576,1023,31089,1712634424
611987,631,9243,1713286133
612048,810,26032,1713561679
612239,1088,69677,1713472368
612300,243,8603,1712858444
612493,214,6760,1713237697
612636,2081,11994,1713472143
612698,1057,3773,1712864198
612815,118,6465,1713468047
612877,262,14454,1712378978
613123,73,4077,1713554290
613196,119,890,1713532426
613385,256,6406,1713417225
613447,5,103,1712856826
613812,1630,159304,1713466687
614655,347,3708,1712857552
614724,30,8842,1713388770
614775,55,22131,1713209919
614870,7,20797,1713539294
615115,35,327,1712399608
615255,60,2119,1713474233
615808,150,3360,1713562205
616119,570,28261,1713479525
616139,303,2772,1713482185
616940,1738,25339,1713568109
617457,181,6896,1712863289
617665,2522,134195,1713471913
617961,1399,99607,1713567269
618276,330,2804,1713556273
618326,158,2108,1713535654
618336,80,3520,1713214492
618590,35,5107,1712860391
619425,81,804,1712347894
619737,134,820,1712883453
620188,40,466,1712347215
620532,424,5489,1712658167
620995,86,3555,1713480240
621143,62,3453,1713400866
621180,41,414,1713458117
621294,853,45965,1712351237
621939,49,612,1712673125
622064,459,4310,1712388561
622180,2932,113905,1713495589
622432,229,2746,1713453042
622557,259,8400,1713459047
622936,74,4088,1712647091
623152,125,41626,1712367535
623337,24,24787,1713538401
623444,43,3023,1713406126
623716,590,4665,1712891257
624581,922,33868,1713475670
624917,49,2009,1713209467
624965,196,3761,1713485748
625689,996,11625,1713467090
626382,18,3199,1712858482
626891,132,3247,1713475820
628138,189,7812,1712864942
628410,76,2923,1713239694
628480,2049,75397,1713452970
628489,152,40325,1713539971
628842,59,1957,1713391741
629227,13792,62093,1713565751
629425,507,9952,1713561408
629524,133,19045,1713567882
629785,478,5578,1713566526
631358,7,4846,1712870383
631614,77,716,1712638975
631652,55,15677,1712898263
632721,83,1021,1713415995
633031,2752,65143,1712653845
633558,4234,272833,1713486296
633654,134,2625,1713477437
634256,51,351,1712447903
634422,1551,5873,1713240030
634643,1598,84199,1712638089
636533,1380,15111,1713397482
636711,441,22938,1713411583
636832,179,2856,1713480014
636890,2924,113729,1713286839
639600,60,365,1713465396
639707,7,118,1713563989
639860,64,1571,1712368578
639979,26,36699,1713532214
640071,103,15438,1712367163
641230,221,4326,1713537375
641254,58,9700,1713478845
641288,96,563,1712659463
641385,1317,15627,1713389029
641569,18,18698,1713451213
642062,541,11921,1712890936
642251,55,37790,1713239031
642341,1670,8703,1713565194
642417,37,3984,1712861240
643088,687,32064,1713515256
643347,99,2446,1713279321
644472,76,2351,1713553565
644531,658,12062,1713414471
644691,468,46283,1713463941
644865,144,2768,1712898263
644959,470,31955,1713499140
645247,331,5791,1713555941
646228,1248,33801,1713566189
647197,345,14209,1713464672
647285,487,7623,1713562859
647587,20,22475,1713238102
647731,109,2524,1712906384
647822,13,131,1713469224
648924,2951,104302,1713461783
649332,28,1592,1713566590
649388,213,38115,1713238034
649629,20,5552,1713407024
649827,435,483377,1713554555
649898,36,523,1713456765
651069,142,698,1712392533
651176,439,16161,1713475972
651490,109,5663,1713551106
652083,76,585,1713555941
652234,308,2155,1713480315
654145,623,18244,1713565055
656158,895,8801,1712870225
656182,223,78997,1713454704
656412,773,4251,1713562598
657475,41,59839,1713207790
657616,563,11037,1712459237
658538,325,11740,1713555149
658814,2203,272093,1713401646
659023,140,17940,1712671050
659301,239,3446,1713286711
659469,300,8162,1713471277
659472,13,537,1712364636
659695,374,12296,1713280751
660103,92,3588,1713462115
660180,951,7135,1713567269
660285,97,2435,1713541228
660560,8381,122965,1713212364
661106,1157,17706,1713289154
661843,1279,8567,1713470660
661985,27,882,1713239462
662089,58,6077,1713479354
662171,74,7849,1713460451
663663,50,65118,1713462449
664795,26,3177,1713406960
665915,42,1449,1713455608
666172,74,1478,1713481344
668124,628,14725,1713457279
668211,7,50798,1713405613
668844,1516,33579,1713541112
669241,276,2934,1713214107
669243,14,262,1713467372
669253,536,12440,1713477585
669285,543,52216,1713281335
669768,611,20987,1713566455
670004,30,519,1712367836
670197,404,8088,1713465179
670449,152,16635,1712889654
670462,295,42692,1713213977
670503,326,2666,1713207043
670584,1359,54332,1713479354
672722,30,3376,1713521284
672814,41,3838,1712347290
673163,283,36298,1712856441
674210,165,8113,1713450628
674301,129,1228,1713397740
675378,132,6843,1713562859
675562,7134,558997,1713458509
676434,247,8912,1713564605
676658,509,14185,1713521482
677285,41,2251,1713279256
677834,243,4575,1712647768
678036,1099,57587,1713403062
679272,40,21732,1712673639
679635,1651,9265,1713469308
679786,127,2888,1713238832
679857,776,4571,1713284202
680248,1650,185500,1713405485
680364,156,1315,1713478965
680499,114,383,1713463875
682039,607,17129,1712346769
682306,341,2700,1713288190
683144,1149,65965,1713404627
683310,2974,13072,1713497849
683420,223,3916,1713280880
683606,371,14161,1713450497
683678,58,454,1713238932
683870,435,6103,1713462115
684349,31,8773,1713207402
684457,123,102671,1712346695
684686,230,2440,1713415266
685175,116,1428,1713391934
685611,652,50283,1713290448
685741,342,78073,1713462516
685780,89,73306,1713555611
686294,4449,75836,1713567882
686498,49,1903,1713397032
686686,8791,24705,1713474187
687274,1686,259740,1713562598
687352,896,54516,1712637940
687450,518,27643,1713458845
687779,41,107995,1712672919
688222,334,6145,1713508533
688249,79,32664,1713464813
688540,131,11200,1713460783
688958,7435,44584,1713515820
689045,922,28769,1713411006
689293,27,3052,1713278996
689669,2129,59091,1713562725
689849,36,43751,1712366940
690108,30,1487,1713239098
690468,80,38990,1713479739
690568,1534,39100,1713561940
690587,198,31059,1712857356
690822,124,13103,1713397804
690867,133,5718,1713207662
691067,99,518,1713540540
691458,2674,38236,1712901338
691754,529,9831,1713477883
692925,885,4297,1712383950
693360,167,10868,1712347066
693467,3007,395650,1713564254
693712,9,22806,1713459181
695193,659,42933,1712363140
695473,2849,5630,1713524645
696311,219,10807,1713556471
696318,703,35824,1713460651
696365,274,9920,1713415266
696485,3091,374921,1713556928
696534,560,61860,1713477955
696715,2887,124786,1713481726
696781,1145,30450,1713213655
697992,2307,118943,1713516400
698150,2038,56721,1713481417
699101,14,37,1713466380
699250,57,1971,1713238899
699290,9,296,1713464340
699401,1252,17519,1713557052
699480,405,960,1713538760
700137,169,6776,1713535407
700448,866,14407,1713479678
700906,337,3942,1712861040
700995,25,741,1713496040
701152,522,7378,1713457408
701236,452,4204,1713554357
701323,489,8301,1713465324
701377,589,12663,1713416760
701483,458,20242,1713474087
701795,149,23665,1712367911
701854,5427,56080,1713561875
702048,393,5042,1713278671
702173,313,7191,1713285167
702394,446,4878,1713472963
703010,251,7535,1712889589
703034,72,2689,1713470209
703201,68,27830,1713550088
703835,525,7028,1713555281
703974,60,835,1713462922
704090,901,10404,1713566126
704462,3,52,1713286455
705199,6454,87863,1713561940
705508,162,8920,1713530635
705528,838,17012,1713461849
705539,281,29174,1713460984
705542,583,21136,1713563225
705661,155,1914,1713532426
706445,153,5356,1712391915
707531,245,1088,1712647609
707656,1572,49505,1713538194
708012,261,2517,1713550391
708393,1110,46102,1713412610
708507,100,1955,1713477809
708541,28,453,1713395544
708782,73,41597,1713472522
708917,425,25603,1712346769
709232,48,789,1713471425
709475,70,1481,1713470209
710404,63,809,1712633392
710411,82,51456,1713214428
711088,107,16764,1713464671
712121,260,31521,1713469308
712307,315,5966,1713555743
713845,2958,23611,1713452970
714814,141,2291,1713553565
716317,1386,42672,1713403990
716360,61,14057,1713462181
716404,94,1147,1712856593
716802,127,1858,1713472750
716986,216,7660,1712433694
717072,135,668,1713455608
717080,1717,6426,1713487883
717088,244,1571,1713459652
717273,451,18196,1712650860
717871,111,14547,1713238965
717971,45,175,1713557235
717995,556,16875,1713537179
718195,151,4768,1713405420
718282,7516,46976,1713468047
718471,75,21378,1713286775
718476,61,2311,1712865870
718526,125,10714,1712349824
718570,485,8242,1713450041
719642,561,85044,1713554357
719759,468,7704,1712673925
719778,14,733,1713411134
720051,145,2633,1713523823
720261,97,2791,1713238932
720284,51,1915,1713240196
721068,17,333,1713416128
721189,1793,13313,1713479354
721349,51,646,1713552635
721458,638,14247,1713567488
721488,16,25246,1712440399
721622,233,4977,1712368356
722211,1868,23615,1713391870
722490,242,4457,1713209983
725097,3923,8562,1713481344
725809,1096,14912,1713462049
725907,4814,63678,1713464007
725969,3,5286,1713562927
726096,20,34083,1713463545
726144,376,8665,1713414217
726206,1013,11068,1713556537
726805,1436,29586,1713564446
727156,1137,12821,1713533774
727218,142,25896,1713473267
727928,1111,23580,1713568558
728285,1832,90998,1713465251
728312,64,3781,1713538048
728320,513,43470,1713450367
728445,324,4847,1713562339
728596,30,2129,1713540353
728607,173,2815,1713466687
729040,259,84029,1713279710
729043,284,11448,1713568193
729046,26,5129,1713464539
729238,271,41664,1713239562
729369,14,39948,1712362320
729473,79,5828,1713564447
730660,226,7650,1713561614
731128,239,233341,1712859329
731245,180,3764,1713450628
732168,467,13635,1713391484
732328,394,3851,1713451865
732400,2713,81907,1713562404
732639,61,3756,1713470209
732744,315,14701,1712861240
733068,450,64306,1713390129
733272,130,42786,1713288961
734498,1319,29980,1713539872
734619,30,6182,1712860686
